NAME,DATE,PRCP,SNOW,State,Year,Value,STATION,LATITUDE,LONGITUDE,ELEVATION,AWND,FMTM,PGTM,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT08,WT13,WT16,WT21,WT22,Flood,High Wind,Heat,Strong Wind,Frost/Freeze,Heavy Rain,Drought
"SANTA ROSA SONOMA CO AIRPORT, CA US",29/05/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.8,1510.0,1509.0,70.0,49.0,230.0,220.0,15.0,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",30/05/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1943.0,1352.0,74.0,51.0,140.0,200.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",31/05/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1645.0,1450.0,70.0,48.0,140.0,160.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",01/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.25,1648.0,1641.0,77.0,41.0,150.0,150.0,17.0,21.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",02/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1927.0,1905.0,79.0,40.0,310.0,330.0,19.9,25.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",03/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,10.29,1929.0,1929.0,80.0,47.0,310.0,320.0,25.1,34.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",04/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,12.75,715.0,714.0,80.0,53.0,330.0,320.0,25.1,31.1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",05/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,8.5,1952.0,1951.0,87.0,47.0,320.0,320.0,21.9,31.1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",06/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,14.09,1845.0,1900.0,80.0,54.0,320.0,330.0,23.0,30.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",07/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,7.83,1426.0,1424.0,86.0,50.0,260.0,250.0,16.1,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",08/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.92,1535.0,1534.0,88.0,50.0,140.0,140.0,16.1,21.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",09/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,7.61,1920.0,1925.0,96.0,49.0,330.0,330.0,19.9,25.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",10/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,10.96,1625.0,1624.0,89.0,59.0,350.0,350.0,17.9,23.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",11/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,7.16,811.0,745.0,93.0,55.0,350.0,350.0,16.1,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",12/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.59,1458.0,1457.0,96.0,52.0,250.0,240.0,16.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",13/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.49,1644.0,1323.0,83.0,49.0,170.0,160.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",14/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1704.0,1559.0,71.0,49.0,180.0,160.0,15.0,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",15/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.37,1718.0,1414.0,75.0,47.0,140.0,140.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",16/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.59,1640.0,1621.0,78.0,46.0,150.0,150.0,16.1,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",17/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.92,1710.0,1709.0,96.0,46.0,310.0,300.0,19.9,28.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",18/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.03,1742.0,1742.0,96.0,46.0,340.0,340.0,17.9,23.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",19/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.36,1548.0,1529.0,97.0,49.0,250.0,180.0,15.0,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",20/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,2.68,1639.0,1638.0,101.0,54.0,250.0,250.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",21/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1505.0,1505.0,99.0,55.0,250.0,260.0,19.9,23.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",22/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.26,1346.0,1657.0,79.0,48.0,150.0,130.0,14.1,17.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",23/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.59,1532.0,1452.0,75.0,45.0,140.0,130.0,16.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",24/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.8,1542.0,1525.0,85.0,45.0,160.0,160.0,16.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",25/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.36,1647.0,1627.0,80.0,49.0,140.0,150.0,13.0,15.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",26/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.36,1503.0,1515.0,80.0,47.0,180.0,170.0,12.1,14.1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",27/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.14,1713.0,1706.0,78.0,50.0,170.0,170.0,17.0,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",28/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.49,1602.0,1557.0,73.0,51.0,170.0,190.0,15.0,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",29/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.7,1631.0,1631.0,76.0,51.0,170.0,180.0,16.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",30/06/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.37,1834.0,1237.0,79.0,51.0,140.0,150.0,15.0,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",01/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1657.0,1403.0,79.0,51.0,150.0,180.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",02/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.71,1606.0,1604.0,81.0,49.0,120.0,130.0,16.1,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",03/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1419.0,1418.0,83.0,49.0,240.0,230.0,17.0,23.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",04/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1732.0,1720.0,82.0,53.0,140.0,130.0,17.0,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",05/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.25,1824.0,1707.0,94.0,50.0,330.0,350.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",06/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.92,1737.0,1714.0,92.0,54.0,150.0,140.0,15.0,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",07/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.47,1655.0,1445.0,97.0,53.0,150.0,170.0,14.1,16.1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",08/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.47,1745.0,1729.0,102.0,56.0,140.0,170.0,13.0,17.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",09/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.8,1539.0,1331.0,94.0,56.0,170.0,160.0,14.1,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",10/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.59,1512.0,1524.0,87.0,56.0,160.0,170.0,16.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",11/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.25,1647.0,1646.0,75.0,52.0,180.0,190.0,14.1,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",12/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.7,1408.0,1400.0,78.0,59.0,180.0,180.0,12.1,15.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",13/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.26,1521.0,1521.0,83.0,53.0,150.0,150.0,16.1,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",14/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1603.0,1532.0,80.0,56.0,180.0,140.0,15.0,21.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",15/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.59,1640.0,1409.0,77.0,54.0,150.0,150.0,14.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",16/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.92,1558.0,1513.0,79.0,52.0,140.0,150.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",17/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.26,1459.0,1458.0,80.0,49.0,160.0,160.0,17.0,21.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",18/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.92,1655.0,1734.0,83.0,50.0,150.0,150.0,16.1,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",19/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.26,1729.0,1632.0,82.0,44.0,150.0,140.0,16.1,23.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",20/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.71,1604.0,1306.0,67.0,51.0,180.0,180.0,15.0,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",21/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.7,1700.0,1514.0,72.0,51.0,180.0,180.0,14.1,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",22/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,2.91,1604.0,1535.0,82.0,50.0,180.0,180.0,12.1,15.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",23/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.47,1723.0,1706.0,91.0,48.0,150.0,150.0,14.1,17.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",24/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.8,1609.0,1608.0,84.0,48.0,140.0,140.0,16.1,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",25/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.47,1833.0,1832.0,93.0,47.0,300.0,290.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",26/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.47,1620.0,1619.0,95.0,49.0,250.0,250.0,16.1,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",27/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,7.61,1655.0,1649.0,79.0,52.0,150.0,120.0,17.9,21.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",28/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.49,1651.0,1654.0,78.0,52.0,130.0,140.0,17.0,21.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",29/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.7,1627.0,1443.0,87.0,49.0,240.0,250.0,16.1,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",30/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.25,1600.0,1607.0,87.0,50.0,140.0,140.0,17.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",31/07/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1549.0,1735.0,83.0,48.0,140.0,140.0,17.9,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",01/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.47,1559.0,1657.0,90.0,46.0,150.0,130.0,16.1,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",02/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.92,1731.0,1521.0,94.0,50.0,140.0,240.0,14.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",03/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.14,1706.0,1655.0,82.0,47.0,140.0,140.0,16.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",04/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1538.0,1457.0,80.0,49.0,160.0,170.0,15.0,21.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",05/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.04,1457.0,1458.0,79.0,49.0,140.0,130.0,15.0,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",06/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.26,1716.0,1525.0,83.0,52.0,140.0,140.0,16.1,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",07/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.93,1532.0,1539.0,78.0,52.0,180.0,140.0,17.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",08/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.04,1630.0,1523.0,74.0,51.0,140.0,190.0,16.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",09/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.47,1651.0,1658.0,85.0,52.0,140.0,140.0,17.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",10/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.36,1338.0,1433.0,91.0,48.0,180.0,160.0,14.1,17.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",11/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.47,1149.0,1539.0,92.0,52.0,260.0,155.0,16.1,16.55,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",12/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.13,1731.0,1645.0,90.0,49.0,150.0,150.0,13.0,16.1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",13/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.7,1745.0,1740.0,96.0,53.0,140.0,140.0,16.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",14/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.14,1749.0,1548.0,92.0,51.0,150.0,170.0,15.0,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",15/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,6.04,1834.0,1832.0,92.0,52.0,170.0,160.0,14.1,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",16/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,7.16,1637.0,1703.0,73.0,54.0,180.0,150.0,16.1,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",17/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.82,1504.0,1503.0,73.0,56.0,190.0,200.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",18/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.25,1711.0,1712.0,71.0,55.0,190.0,200.0,12.1,16.1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",19/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.47,1456.0,1616.0,80.0,53.0,180.0,260.0,13.0,16.1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",20/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.92,1735.0,1719.0,85.0,53.0,260.0,250.0,15.0,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",21/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.7,1808.0,1324.0,88.0,58.0,140.0,140.0,14.1,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",22/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,5.59,1631.0,1739.0,86.0,52.0,140.0,160.0,16.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",23/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.47,1521.0,1518.0,80.0,55.0,160.0,150.0,15.0,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",24/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.58,1559.0,1414.0,92.0,55.0,160.0,150.0,13.0,17.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",25/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.25,2113.0,2112.0,90.0,50.0,320.0,320.0,15.0,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",26/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,2.68,1458.0,1457.0,91.0,48.0,170.0,170.0,15.0,17.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",27/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,2.91,1637.0,1505.0,101.0,51.0,160.0,180.0,14.1,17.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",28/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,3.58,1556.0,1432.0,103.0,54.0,180.0,220.0,14.1,21.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"SANTA ROSA SONOMA CO AIRPORT, CA US",29/08/2008,0.0,0.0,CALIFORNIA,2008.0,"18,500",USW00023213,38.50369,-122.81101,36.2,4.7,1546.0,1545.0,98.0,56.0,180.0,190.0,16.1,19.9,1,1,1,1,1,1,1,0,0,0,0,0,0,0
